sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
319,133,-30,1010,-10,-20,-13
320,145,-16,1004,-9,2,-8
321,37,-2,998,-15,24,0
322,-106,-10,995,-19,30,2
323,-167,-21,978,-19,12,-1
324,-125,-21,984,-16,-12,-5
325,16,-29,1011,-13,-28,-12
326,116,-33,1009,-11,-22,-12
327,153,-14,1003,-11,-1,-8
328,58,-8,1006,-13,24,-2
329,-83,-12,999,-15,29,1
330,-166,-16,968,-19,15,0
331,-138,-23,986,-16,-8,-7
332,-14,-35,1008,-14,-26,-12
333,110,-28,1008,-12,-24,-14
334,157,-12,1006,-11,-5,-9
335,72,-5,1008,-12,18,-3
336,-55,-12,1001,-17,30,1
337,-161,-14,967,-18,19,0
338,-144,-27,988,-18,-4,-4
339,-38,-38,1000,-14,-25,-11
340,96,-26,998,-10,-26,-13
341,162,-18,1008,-10,-10,-11
342,89,-9,1010,-14,16,-3
343,-32,-6,1004,-15,28,1
344,-150,-11,974,-18,23,1
345,-159,-26,984,-18,-1,-4
346,-63,-36,991,-14,-21,-10
347,85,-27,1014,-9,-23,-11
348,154,-20,1003,-16,-13,-10
349,113,-10,1006,-10,11,-4
350,-12,-4,1003,-16,28,0
351,-140,-1,990,-20,25,1
352,-162,-31,987,-19,4,-3
353,-94,-37,982,-16,-18,-8
354,71,-28,1007,-12,-30,-13
355,146,-27,1016,-10,-17,-12
356,127,-13,999,-13,7,-4
357,16,-4,998,-14,28,-2
358,-130,-3,991,-18,27,3
359,-166,-22,987,-19,7,-3
360,-110,-33,981,-17,-15,-8
361,44,-28,1005,-11,-29,-13
362,132,-34,1014,-11,-19,-13
363,144,-15,1006,-10,3,-5
364,36,2,994,-13,24,-1
365,-107,-5,996,-16,29,1
366,-172,-21,981,-17,13,-1
367,-122,-25,983,-17,-12,-7
368,21,-37,1013,-12,-28,-12
369,115,-32,1004,-9,-22,-12
370,157,-10,1003,-10,-2,-9
371,53,-5,1006,-13,23,-1
372,-87,-9,996,-16,30,1
373,-166,-17,969,-19,15,0
374,-138,-22,986,-16,-8,-6
375,-5,-36,1011,-14,-28,-13
376,112,-32,1009,-12,-24,-13
377,159,-15,1007,-10,-5,-8
378,73,-3,1007,-11,20,-2
379,-64,-9,1001,-15,29,2
380,-163,-12,966,-18,18,1
381,-144,-28,991,-18,-5,-5
382,-36,-38,998,-13,-25,-11
383,103,-30,1000,-11,-26,-13
384,156,-16,1013,-9,-10,-11
385,86,-4,1007,-11,17,-2
386,-38,-9,1009,-15,31,0
387,-153,-9,971,-18,23,1
388,-155,-26,981,-17,0,-3
389,-55,-37,1000,-16,-24,-10
390,86,-26,1007,-11,-27,-12
391,155,-17,1002,-10,-11,-11
392,105,-14,1008,-12,14,-5
393,-16,-3,1003,-14,28,-1
394,-144,-4,980,-19,26,2
395,-160,-27,989,-17,3,-4
396,-85,-39,985,-16,-20,-8
